date,L_wb,P_lake,E_lake,Q_in,Q_out
1860-05-18,1135.1123216153885,4.304629809764404,4.075600200990833,0.5690389792860602,1.2770226568190317
1860-05-19,1135.1167939004288,8.041407980103752,4.156670550069466,1.864249617063976,1.276702006549594
1860-05-20,1135.1222231272734,8.37455293586776,4.253845855291253,2.5882174519833776,1.2796976879129465
1860-05-21,1135.1227427718027,4.6922377225152925,4.277734514768468,1.3884804222958764,1.2833391009048372
1860-05-22,1135.1247694583417,2.5327987207784117,3.987556701902377,4.765132422433874,1.2836879020463212
1860-05-23,1135.1328707584273,8.014393368593831,4.199883258688617,5.571838706346553,1.2850487305489413
1860-05-24,1135.1342497451758,3.2722302316112355,4.526499087845322,3.9237512287906013,1.290495624137364
1860-05-25,1135.1502893894437,13.86296853704392,4.609187088458952,8.077286755503692,1.2914239362336628
1860-05-26,1135.2098623526797,25.927299894399663,4.536692944293603,39.484602498769775,1.3022462127950925
1860-05-27,1135.2222043007264,4.470135772561737,4.357879997858615,13.572530892823128,1.342838620897411
1860-05-28,1135.2265638859083,7.026541405139873,4.27734526534811,2.9617156327980525,1.3513265907305887
1860-05-29,1135.245389007596,16.108999049124147,4.47370716035567,8.54416104506785,1.3543312461950079
1860-05-30,1135.2521101557688,7.467334630260855,4.346542397324923,4.967700089947386,1.3673441501951047
1860-05-31,1135.2473475074846,0.8015677983378886,4.565407487447912,0.37319671007689925,1.3720053051712884
1860-06-01,1135.2418894083328,0.4174513641382956,4.682321425522222,0.17547246759437107,1.3687015582447641
1860-06-02,1135.2363332809286,0.2685627741270168,4.558114532154116,0.0983446672750456,1.3649203135086527
1860-06-03,1135.2322605916338,1.4010565638902943,4.410485078548211,0.29781577555781685,1.3610765558656543
1860-06-04,1135.2289273111196,1.6116945689575801,4.382411908813145,0.7956993336117562,1.3582625079195076
1860-06-05,1135.2241750419344,0.5259680084963595,4.415276592588128,0.4930009353315294,1.355961536478162
1860-06-06,1135.2190605495591,0.5156406261862898,4.4710212038616115,0.19357262603702982,1.3526844235352529
1860-06-07,1135.2156451836606,1.877231571892185,4.400976557769896,0.45754106473194955,1.3491619771612173
1860-06-08,1135.211075414925,0.6212337886673776,4.311680375725369,0.4674901722416721,1.3468123208646805
1860-06-09,1135.20599198014,0.47777132738387407,4.412963956649446,0.19542953748142,1.3436716934138326
1860-06-10,1135.20005285434,0.004396160300934371,4.618351300326299,0.015011711546426706,1.3401823716926398
1860-06-11,1135.1941552356034,0.009121271479287452,4.574979448897115,0.004350910748151642,1.3361114696789262
